place_id,name,locality,rating,user_ratings_total,cuisines,primary_category
ChIJ91FxtFO55zsRtB83L-k29kQ,Bubbles & Bites,Bhandup East,4.8,28.0,Cafe,Cafe
ChIJ27QGGmW55zsRm6szroNaLFQ,O-Cakes - Bhandup West,Bhandup East,3.1,17.0,"Bakery, Cafe, Confectionery, Dessert, Donut Shop, Food Store, Wholesaler",Cafe
ChIJoYMiIIW55zsRSSA9ialW4qY,Premacha Chaha,Bhandup East,4.4,37.0,Cafe,Cafe
ChIJiYeaFkq55zsRNozUkg74Ut4,MOKSH CAFE T AREA,Bhandup East,5.0,3.0,Cafe,Cafe
ChIJ5xmw83a45zsRZotkqdM4TOg,NARAYAN TEA HOUSE,Bhandup East,4.2,27.0,"Cafe, Coffee, Food Store",Cafe
ChIJ3-rNA_XH5zsRuAGB4yFeYs4,Jaya foods and tiffin services,Bhandup East,5.0,6.0,"Restaurant, Takeaway",Restaurant (General)
ChIJK9nLTQDH5zsReq5JLRh_16Q,SHREE BAJRANG SWEETS AND SNACKS,Bhandup East,4.7,6.0,"Bakery, Confectionery, Dessert, Food Store, Ice Cream",Bakery
ChIJO5nZvIfI5zsRhZOuiKbAadg,Naaz Hotel Family Restaurant,Rajawadi,4.2,11110.0,"Indian, Restaurant",Indian
ChIJR6_GhW_J5zsRggHb7LrTgTU,Baba Falooda & Chat Corner,Rajawadi,4.4,6037.0,"Confectionery, Dessert, Fast Food Restaurant, Food Store, Ice Cream, Restaurant",Dessert
ChIJNwlrOf3H5zsRpV5AYhncFMk,"Parichai, Espress Yourself",Rajawadi,4.6,517.0,"Cafe, Coffee, Food Store, Tea",Cafe
ChIJz4jPg33I5zsRWgYrN7UDP2Y,Burger King,Rajawadi,4.3,4101.0,"Fast Food Restaurant, Food Court, Restaurant, Takeaway",Fast Food
ChIJibVIew7J5zsR5x630vt-6Yk,Francesco's Pizzeria,Rajawadi,3.9,30.0,"Delivery, Food Delivery, Pizza, Restaurant, Takeaway",Pizza
ChIJHR9lQO3O5zsRAmEMjZTMpKE,Gajalee Hotel,Jogeshwari East,4.2,4250.0,"Indian, Restaurant, Seafood",Indian
ChIJubkHxzfI5zsRmOPMJ8hifPQ,Sangeeta's Kitchen,Jogeshwari East,4.3,2123.0,"Breakfast, Indian, Restaurant, Seafood",Indian
ChIJkTg_1E7J5zsRXZDPvtHVbRQ,Bombay Adda Andheri,Jogeshwari East,4.2,176.0,Restaurant,Restaurant (General)
ChIJW1y2XXnJ5zsRpsLyHVewepU,"K Bhagat Tarachand, Andheri East",Jogeshwari East,3.9,464.0,"Indian, Restaurant",Indian
ChIJj9XHGQrJ5zsRoM0LyC6uMcs,Pincode Delhi,Jogeshwari East,4.6,846.0,"Indian, Restaurant",Indian
ChIJT-h2r9PJ5zsRG8Ym0xcuwyI,Prasadam Pure Veg Restaurant,Jogeshwari East,3.8,1963.0,"Fast Food Restaurant, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJ29iCQwTJ5zsRTMmiuyCN5GI,Idlay Cafe (Western Express Highway),Jogeshwari East,4.6,236.0,Cafe,Cafe
ChIJUZBW1tPJ5zsRWgbbScP7BWY,Subway Andheri West,Jogeshwari East,3.8,1157.0,"Breakfast, Cafe, Fast Food Restaurant, Restaurant, Sandwich",Cafe
ChIJY0wYeu7J5zsRf5NJR1DD2PI,Pachinco Andheri East,Jogeshwari East,4.2,76.0,Cafe,Cafe
ChIJxcFKkVbJ5zsR41lrACZdoxA,Barista,Jogeshwari East,4.4,197.0,"Breakfast, Cafe, Coffee, Confectionery, Dessert, Diner, Fast Food Restaurant, Food Store, Restaurant",Cafe
ChIJgY9PvG3J5zsRy5EvFj36rqQ,The Bombay Grill,Jogeshwari East,4.4,275.0,"Cafe, Restaurant",Cafe
ChIJo2LXpXfJ5zsRUuVRDLJYt1Q,House Of Biryan,Jogeshwari East,4.0,83.0,"Restaurant, Takeaway",Restaurant (General)
ChIJwa9sDCbI5zsRYZL1a3T7VrQ,Peetuk - Madly Bengali Food,Jogeshwari East,3.6,167.0,"Restaurant, Takeaway",Restaurant (General)
ChIJNWh1k_zJ5zsRLBB3VG3RJLs,Carters Blue Andheri East,Jogeshwari East,2.9,19.0,"Restaurant, Takeaway",Restaurant (General)
ChIJxaGcJADJ5zsRcx5wqUgdsbI,Rustam Irani Bros,Jogeshwari East,3.5,87.0,"Bakery, Food Store",Bakery
ChIJsws3CD3I5zsRh72flNx5LHI,Birdy's Bakery & Patisserie,Jogeshwari East,4.1,328.0,"Bakery, Cafe, Coffee, Confectionery, Dessert, Food Store, Gift Shop, Wholesaler",Cafe
ChIJ2eV2Ni3I5zsRznrtI4JZSHk,Monginis Cake Shop,Jogeshwari East,4.2,201.0,"Bakery, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant, Wholesaler",Bakery
ChIJl5RI-8W35zsRW5kA9Vjw-cM,Achija Veg Restaurant Kandivali,Malad,4.3,5514.0,"Fast Food Restaurant, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJyWnoTxa35zsRLTzrNj_a-Nk,Fingerprint - Kitchen & Bar,Malad,4.2,1138.0,"Bar, Night Club, Pub, Restaurant, Sports Club",Restaurant (General)
ChIJeUxJqBq35zsR1CiXg9i7Huk,Balora - All Day Dining,Malad,4.1,393.0,"Indian, Japanese Restaurant, Pizza, Restaurant, Sushi Restaurant, Vegetarian Restaurant",Indian
ChIJj9rP8Om25zsR6cD6wXegiAc,Pop Tate's Malad,Malad,4.2,6933.0,"Bar, Italian, Restaurant",Italian
ChIJJ89YCu225zsRsJ4AeTB9heY,Love & Latte Malad,Malad,4.1,2804.0,"Bakery, Breakfast, Cafe, Coffee, Confectionery, Dessert, Food Store, Restaurant",Cafe
ChIJ_0hfTQC35zsR71y_PboXNKU,Colin's Cafe & All-Day Dining,Malad,4.4,353.0,Cafe,Cafe
ChIJRfkDtsa35zsRws0EdNRQ_kk,McDonald's,Malad,4.4,5435.0,"Breakfast, Cafe, Coffee, Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Restaurant",Cafe
ChIJQbhurL-35zsRUvCw_4GfLd0,Tea Pea Café | Best Cafe in Kandivali,Malad,4.4,302.0,Cafe,Cafe
ChIJoxgZJ_a25zsRyVx5NQMTDMo,Starbucks,Malad,4.3,1869.0,"Cafe, Coffee, Food Store",Cafe
ChIJjX5uKUy25zsRaQ9-V1BN2Go,The Belgian Waffle Co,Malad,4.3,950.0,"Bakery, Cafe, Confectionery, Dessert, Dessert Restaurant, Food Store, Ice Cream, Restaurant, Wholesaler",Cafe
ChIJ9QKw2Ge35zsRtbgjhpDhpIs,Crust Pizza-Classic Neapolitan Style Pizza,Malad,4.5,45.0,"Restaurant, Takeaway",Restaurant (General)
ChIJ7XaZJR235zsRByAWumZyfIg,Who let the dogs out,Malad,4.6,260.0,"American Restaurant, Restaurant, Takeaway",Restaurant (General)
ChIJ8cKjcNy25zsRy3bJyyF6qIk,Shree Asian Bakery Stores,Malad,4.2,2734.0,"Bakery, Food Store, Restaurant, Vegetarian Restaurant",Bakery
ChIJ663iYBG35zsR-W2Lz-3Z2Mg,"SAMVENE The Bagel Cafe (Bagel, Pizza, Pasta, Coffee, Smoothies)",Malad,4.5,3266.0,"Bagel Shop, Bakery, Food Store, Restaurant",Bakery
ChIJBUe2w9i25zsR4EGFnB9qNHs,Merwans Cake Shop- Kandivali West,Malad,4.2,3769.0,"Bakery, Food Store",Bakery
ChIJjblsTl635zsRcMyoSHFtTtk,Maxus Cakes,Malad,4.6,555.0,"Bakery, Food Store",Bakery
ChIJa4SSAezR5zsR09k0iLOD2qg,Status Restaurant,Mantralaya  Mumbai,4.4,12601.0,"Delivery, Dessert Restaurant, Fast Food Restaurant, Food Delivery, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJkS4RLJDR5zsRzyKVbPHOowI,The Cacao Mill by Subko,Mantralaya  Mumbai,4.3,950.0,"Cafe, Chocolate Factory, Coffee, Food Store",Cafe
ChIJE_i4Ur7R5zsRlD2SL5RRIsk,Fariyas Hotel Mumbai,Mantralaya  Mumbai,4.0,3316.0,"Banquet Hall, Bed And Breakfast, Cafe, Coffee, Event Venue, Extended Stay Hotel, Food Store, Hotel, Lodging, Motel, Restaurant, Sports Activity Location, Swimming Pool",Cafe
ChIJg8ov4b_R5zsRyFTth6hs8GE,Madras Cafe,Mantralaya  Mumbai,4.0,3327.0,"Breakfast, Cafe, Coffee, Food Store, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJc1cDbb_R5zsRaO0QnDd1ohQ,Bay view Cafe,Mantralaya  Mumbai,4.2,3652.0,"Breakfast, Cafe, Restaurant",Cafe
ChIJSz1Do8DR5zsRfFAzcbtW6Ok,"Domino's Pizza | Sindh Chambers, Colaba, Mumbai",Mantralaya  Mumbai,3.6,2035.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJnw7hYkjR5zsRkuHUXyxdsHs,"Pizza Hut | Azad Nagar Colaba, Mumbai",Mantralaya  Mumbai,4.1,368.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJyeN29L_R5zsRVgvfg8FIJgc,"Theobroma Bakery and Cake Shop - Colaba, Mumbai",Mantralaya  Mumbai,4.4,4138.0,"Bakery, Cafe, Confectionery, Dessert, Food Store",Cafe
ChIJU0EWnpXR5zsRBR21LGFG6P0,Mad Over Donuts,Mantralaya  Mumbai,4.5,175.0,"Bakery, Cafe, Candy Store, Confectionery, Dessert, Dessert Restaurant, Donut Shop, Food Store, Restaurant",Cafe
ChIJDaQ4WNPR5zsRnp5ce3-JLJ8,Food Matters India Private Limited,Nariman Point,5.0,5.0,"Restaurant, Takeaway",Restaurant (General)
ChIJqWdbHZ3R5zsR2BgWu1Kmz24,Oven Story,Nariman Point,3.8,69.0,"Delivery, Food Delivery, Pizza, Restaurant, Takeaway",Pizza
ChIJsx6Gx9DR5zsROw6V4G41CLM,Merwans Cake Shop,Nariman Point,3.6,92.0,"Bakery, Confectionery, Dessert, Food Store, Wholesaler",Bakery
ChIJhSQBJmzR5zsRjZMb6nZ87fA,Celejor Cake Shop Colaba,Nariman Point,4.2,166.0,"Bakery, Confectionery, Dessert, Food Store, Wholesaler",Bakery
ChIJK38EBcvB5zsR3pxAlLxDPdw,Flysky Rooms & Banquets,Millenium Business Park,4.6,417.0,"Banquet Hall, Catering Service, Event Venue, Food Delivery, Hotel, Lodging, Restaurant",Sandwich
ChIJ07Y2XNnA5zsRPqfzHBwaU3w,Pride Kitchen Hyderabadi Biryani,Millenium Business Park,4.1,4515.0,"Indian, Restaurant",Indian
ChIJlb9QtTPB5zsR5PnJeBh2HCg,URBAN ADDA,Millenium Business Park,4.4,93.0,Cafe,Cafe
ChIJERQrbAzB5zsRvwlgDjheQa0,DELISHYUM CAKES AND CAFE,Millenium Business Park,4.8,299.0,"Bakery, Cafe, Food Store",Cafe
ChIJzcrySi7B5zsRNelwZeD38jU,Forks And spoons 51 koparkhairane,Millenium Business Park,4.8,43.0,Cafe,Cafe
ChIJQysG-EbB5zsRK1x3wsx7opk,Yewale Amruttulya,Millenium Business Park,4.4,28.0,"Cafe, Food Store",Cafe
ChIJ21s_jiPB5zsRTxnpXQ5JD4M,Nagori tea station Koparkhairane,Millenium Business Park,4.5,28.0,"Cafe, Coffee, Food Store",Cafe
ChIJAdMtT9_A5zsRfkeIEr7Mgk4,Kukreja Ruby,Millenium Business Park,3.9,64.0,"Restaurant, Takeaway",Restaurant (General)
ChIJX5IN9qTB5zsRGrNC0EsKvw0,Lambodar Misal House,Millenium Business Park,4.9,56.0,"Restaurant, Takeaway",Restaurant (General)
ChIJXzgSJdnA5zsR1Ok1wLvQJiM,The Fan Club Food Court,Millenium Business Park,4.0,68.0,"Breakfast, Fast Food Restaurant, Food Court, Restaurant, Takeaway",Fast Food
ChIJ0QW1_LHB5zsRSlNTRNqREqw,The Parcel Kitchen,Millenium Business Park,4.6,28.0,"Chinese, Indian, Restaurant, Takeaway",Indian
ChIJteabNQDB5zsRFGA85KIsQEk,MSP Vada,Millenium Business Park,3.7,7.0,"Indian, Restaurant, Takeaway",Indian
ChIJpep69V_B5zsR5-2grDHr-tI,"Forever Cakes | Cake Shop And Bakery - Mahape, Navi Mumbai",Millenium Business Park,4.9,213.0,"Bakery, Confectionery, Dessert, Food Store, Home Goods Store, Wholesaler",Bakery
ChIJEzyiq8PA5zsR_67aY094SdM,Bake Ur Day....,Millenium Business Park,4.2,217.0,"Bakery, Confectionery, Dessert, Food Store",Bakery
ChIJnSg7myDB5zsR7q7oOFukPWk,Friend's Bakery,Millenium Business Park,4.3,145.0,"Bakery, Food Store",Bakery
ChIJxW4RgNfA5zsRA20uYYFrFMo,The Cake World,Millenium Business Park,4.1,82.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJi9IBtLHB5zsRNeyIwG4RsJA,The Cake Artist,Millenium Business Park,4.9,202.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJxVLjfzu55zsRx9_a3o3aut4,Alok Hotel,Kalwa,3.7,2738.0,"Hotel, Indian, Lodging, Restaurant",Indian
ChIJ5f8BmSC55zsRMAJqUAqyPcc,The Appetite Momos,Kalwa,4.2,19888.0,"Fast Food Restaurant, Restaurant, Thai Restaurant",Thai
ChIJ3bcHCDu55zsRNQTSTamkUHk,Shiv Sagar Veg. Restaurant,Kalwa,3.7,7186.0,"Breakfast, Fast Food Restaurant, Restaurant, Vegetarian Restaurant",Fast Food
ChIJVyq4dKO55zsRZkzIugUQM-c,Mi Thanekar,Kalwa,4.3,736.0,"Indian, Restaurant, Seafood, Vegetarian Restaurant",Indian
ChIJL8TXuNK-5zsRFkQO1JUqLZE,Prashant Corner,Kalwa,4.2,8495.0,"Candy Store, Confectionery, Fast Food Restaurant, Food Store, Restaurant",Dessert
ChIJk950lz-55zsRyNEocfpEjHc,Priyanka Family Restaurant & Bar- Best Family Restaurant with Bar in Kalwa,Kalwa,4.0,1399.0,"Bar, Chinese, Restaurant",Chinese
ChIJaaOuqSG55zsRDCGRci3NUd4,Rajmata Vadapav Center,Kalwa,4.2,4996.0,"Fast Food Restaurant, Indian, Restaurant",Indian
ChIJVaTvxzO55zsRXGiT75oka44,Santosham Thane Station,Kalwa,4.2,1039.0,"Indian, Restaurant",Indian
ChIJDSuo8iG55zsR7C38ck4rhTs,Metkut,Kalwa,4.1,6036.0,"Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJ69WI9NO45zsRfDDZ5nUp9G0,Srikrishna Paradise Hotel,Kalwa,4.0,2646.0,"Banquet Hall, Event Venue, Extended Stay Hotel, Hotel, Lodging, Restaurant",Restaurant (General)
ChIJscx-MQe55zsRZNzsPdXO3YU,Delhi Zafran Family Restaurant (Castle Mill Branch),Kalwa,4.3,1352.0,"Indian, Restaurant",Indian
ChIJJ7HdU-m_5zsRtZH5C7tOPpo,Hotel Mumbai Express,Kalwa,4.6,885.0,Restaurant,Restaurant (General)
ChIJ72nQ2CO55zsRjiMFZibuALA,Sai Krupa Veg Restaurant,Kalwa,4.0,3645.0,"Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJ3XLs5hW_5zsRrIzvhUHRpOU,The Fika Cafe,Kalwa,4.8,646.0,"Cafe, Restaurant",Cafe
ChIJKURHH-W55zsRh0jKmUDbB_k,Foodlingo Cafe,Kalwa,4.6,201.0,Cafe,Cafe
ChIJ1dtL6rW55zsRB0I0o-m-swk,What the Pizza,Kalwa,4.7,242.0,"Cafe, Fast Food Restaurant, Pizza, Restaurant",Pizza
ChIJD0LvVMe55zsRE6dx3LhIuq4,Subway Rustomjee Thane,Kalwa,4.0,124.0,"Breakfast, Cafe, Fast Food Restaurant, Restaurant, Sandwich",Cafe
ChIJVXGFLSO55zsR06Mh0s7MwKM,Little Bite Fast Food Charai,Kalwa,4.1,691.0,"Cafe, Delivery, Fast Food Restaurant, Food Delivery, Indian, Juice, Restaurant, Vegetarian Restaurant",Indian
ChIJizmicdW55zsRToBCoyP54Nk,Madras Canteens,Kalwa,4.5,77.0,"Breakfast, Cafe, Coffee, Fast Food Restaurant, Food Store, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJz75sMjK55zsRPJE2tYgjSVk,MAD OVER MISAL,Kalwa,4.7,146.0,"Cafe, Restaurant",Cafe
ChIJb9FrTG655zsRUXGmhqE51Uc,Coffee Toee,Kalwa,4.1,67.0,"Cafe, Coffee, Food Store",Cafe
ChIJ7fmZIQC_5zsRa4G3QnNcDK0,Subway Ashar Kalwa,Kalwa,4.1,104.0,"Breakfast, Cafe, Fast Food Restaurant, Restaurant, Sandwich",Cafe
ChIJOY5LT4-55zsRENgwPdKY4Bc,Tealogy Thane West,Kalwa,4.0,17.0,Cafe,Cafe
ChIJsyp1RNK55zsRh3H266TiyWc,"Domino's Pizza | Rustomjee Urbania, Thane",Kalwa,2.0,83.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJ1b1ruNK-5zsR8r49TJuYvNE,Ribbons and Balloons - The Cake Shop,Kalwa,3.7,86.0,"Bakery, Candy Store, Chocolate Shop, Confectionery, Dessert, Food Store, Restaurant, Takeaway, Wholesaler",Bakery
ChIJoRvLNWC55zsRBN3ewpALF-I,"The Open Grill, Thane",Kalwa,4.1,9.0,"Restaurant, Takeaway",Restaurant (General)
ChIJbf4vzDu55zsR28v_CtmaFn4,Gajanan Snacks Corner,Kalwa,4.4,56.0,"Restaurant, Takeaway",Restaurant (General)
ChIJsSQ01Uq55zsRQWtlmNnVQF0,Shyamali’s Bake Creations,Kalwa,4.5,66.0,"Bakery, Food Store",Bakery
ChIJ1eeeqSC55zsRCEVRfZD7B0c,Monginis Cake Shop,Kalwa,4.6,183.0,"Bakery, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant, Wholesaler",Bakery
ChIJjdK0ANq55zsRnEgi1u45_q0,U2 CAKE,Kalwa,4.2,22.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJLcbsh4q55zsRy-2d0y9dkv8,"O-Cakes - Kopri Road, Thane East",Kalwa,4.2,210.0,"Bakery, Cafe, Confectionery, Dessert, Donut Shop, Food Store, Wholesaler",Cafe
ChIJddw-OL--5zsRXBDB1uLGueE,Monginis Cake Shop,Kalwa,4.5,227.0,"Bakery, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant, Wholesaler",Bakery
ChIJgzVvSSu_5zsRH6ZG34AlqZM,Monginis Cake Shop,Kalwa,4.4,128.0,"Bakery, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant, Wholesaler",Bakery
ChIJwx3yCDG55zsRxM_r7PgQu_c,Akash Ganga Bakery,Kalwa,3.9,60.0,"Bakery, Food Store",Bakery
ChIJ5eRKpDu55zsRxIY8jY2rhuc,New Quality Bakery,Kalwa,4.1,260.0,"Bakery, Food Store",Bakery
ChIJoVGVgve55zsRCv1MgYkul3U,Bakingo,Kalwa,3.1,32.0,"Bakery, Food Store",Bakery
ChIJzzodKwXG5zsRtZAOpuiFQ54,Monginis Cake Shop,Chembur,4.6,151.0,"Bakery, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant, Wholesaler",Bakery
ChIJXYiGJxyx5zsR25kSmHEwnK4,Bo Reverie Best Pure Veg Restaurant and Lounge,Borivali,4.1,591.0,"Indian, Restaurant",Indian
ChIJaXTW9Tqx5zsRnuqiiZpftr8,Pangat Restaurant,Borivali,4.1,5749.0,"Chinese, Indian, Restaurant, Seafood, Vegetarian Restaurant",Indian
ChIJzSQN5rWx5zsR8n5Ol-1Zk2k,Village Side Cafe,Borivali,3.9,329.0,Cafe,Cafe
ChIJ4bSRNI6x5zsRI7oRb83n2s8,Ribbons and Balloons - The Cake Shop,Borivali,4.5,85.0,"Bakery, Food Store",Bakery
ChIJ82RBlGHa5zsRFdJ_m446S88,"NOI, Karanja",Mora,4.4,160.0,"Fast Food Restaurant, Restaurant",Fast Food
ChIJ27G1rVrb5zsRVl36ypKaUoI,Yashoda Dhaba,Mora,4.8,4.0,"Indian, Restaurant",Indian
ChIJ2yVNbdXb5zsRNY2i_h69aqk,FRNDZZZ CHINESE CORNER,Mora,,,"Fast Food Restaurant, Restaurant",Fast Food
ChIJwdlpF4vb5zsRX_Py0_gkukY,Hotel Gurudatt,Mora,,,Restaurant,Restaurant (General)
ChIJoZ2_9Pba5zsRmSFRO4FFmC4,नम्रता बुटीक,Mora,,,Restaurant,Restaurant (General)
ChIJ-3MCM3fb5zsREF-Vs0lEP1g,Sai Mauli Chinese corner,Mora,,,Restaurant,Restaurant (General)
ChIJhbQn2ePb5zsRnK58wgQFcOQ,Wagheswear bhakri and chapati center,Mora,,,Restaurant,Restaurant (General)
ChIJ293Dw1va5zsR1offNI3Qwqw,Om Sai Chinese Corner,Mora,5.0,1.0,Restaurant,Restaurant (General)
ChIJfRGGjtrb5zsRawb_yotdHeQ,NILESH KOLI,Mora,,,Restaurant,Restaurant (General)
ChIJqUNDPQDb5zsRcaHent8tOfk,Gharguti khanaval Uran,Mora,,,"Indian, Restaurant",Indian
ChIJGclUm4zb5zsRY4TJQtbfL_E,Royal Rich the cake factory,Mora,5.0,4.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJkXKY9pjJ5zsRtiECMgRrZwU,The Non Veg Hub,Vidyanagari,4.8,58.0,"Catering Service, Fast Food Restaurant, Food Court, Food Delivery, Indian, Restaurant, Takeaway",Indian
ChIJIzbv0UrJ5zsR4xjJx_ZsK-A,PRIDE OF KALINA,Vidyanagari,4.9,8.0,"Bakery, Food Store",Bakery
ChIJvaXHDEvH5zsR9zMxXAX50H4,The Coconut Kitchen (Kerala restaurant),Anushakti Nagar,4.2,216.0,"Indian, Restaurant",Indian
ChIJpWQlXu_H5zsRr4hdpHpNCZw,Ludhiana Junction,Anushakti Nagar,4.4,276.0,Restaurant,Restaurant (General)
ChIJ-6XTqsPF5zsR7kaB_V-4IJw,North Gate Canteen,Anushakti Nagar,3.7,304.0,"Fast Food Restaurant, Restaurant",Fast Food
ChIJI7vAPY3H5zsRpxLxKiH2bzA,Highway 88,Anushakti Nagar,4.2,158.0,"Bar, Restaurant",Restaurant (General)
ChIJIYES3uDF5zsRUS5XwU3idyg,Rasoi,Anushakti Nagar,4.1,1982.0,"Chinese, Indian, Restaurant",Indian
ChIJiUgSTAzG5zsRR4BIIr9MLLI,Krishna Garden Bar & Restaurant,Anushakti Nagar,3.7,688.0,"Bar, Bar And Grill, Restaurant",Restaurant (General)
ChIJe8O0_W3G5zsRRF3TKLU_ubQ,Hotel Shiv Krupa Residency,Anushakti Nagar,3.2,205.0,"Chinese, Hotel, Indian, Lodging, Restaurant",Indian
ChIJ2W-_F-HH5zsRz5znOycpMAI,Biryani By Kilo - Chembur Mumbai,Anushakti Nagar,3.8,234.0,"Delivery, Food Delivery, Indian, Restaurant",Indian
ChIJdd1xeZjP5zsR_7bxye1htNw,Malabar Street Kitchen,Anushakti Nagar,4.8,61.0,"Indian, Restaurant",Indian
ChIJ9ydzm1TH5zsRBz7cQGd_H3k,MOJO Pizza - 2X Toppings,Anushakti Nagar,4.7,172.0,"Pizza, Restaurant",Pizza
ChIJf15GsyrF5zsRCXYyToJVwsI,Bites N Beans,Anushakti Nagar,4.8,18.0,"Cafe, Coffee, Confectionery, Dessert, Dessert Restaurant, Food Store, Ice Cream, Pizza, Restaurant, Sandwich",Pizza
ChIJA2qXSQzG5zsR5x_mwX2Wp2M,BigBash Enterprise,Anushakti Nagar,5.0,1.0,Cafe,Cafe
ChIJQZbNbgDH5zsRxpBDOj4zU_A,Alangar Cafe,Anushakti Nagar,3.5,11.0,Cafe,Cafe
ChIJVdW3B3fH5zsRb9L39OQZPQk,Sufi Nagori Tea & Milk,Anushakti Nagar,,,"Cafe, Coffee, Food Store",Cafe
ChIJwTpOEDPH5zsRCylJWXE4vDc,THE BOSS BITES MANKHURD,Anushakti Nagar,4.9,54.0,Cafe,Cafe
ChIJtwqSOfrH5zsRJTOQ6ihPh5g,Taste - A Brand by VD²,Anushakti Nagar,5.0,13.0,"Cafe, Fast Food Restaurant, Food Court, Food Store, Restaurant",Cafe
ChIJ-XgfJoXH5zsRxNX5q3_DnA0,Sudarshana9 Enterprises,Anushakti Nagar,5.0,2.0,Cafe,Cafe
ChIJ87g3yg3G5zsRDSGmf_R3fvo,Metro Cafe,Anushakti Nagar,3.9,11.0,Cafe,Cafe
ChIJz7oe-WzH5zsRYx8iAGRs6GE,VR CAFE,Anushakti Nagar,5.0,5.0,Cafe,Cafe
ChIJh263PHfG5zsRN9Kl1w1ySuA,Hanuman Tea Center,Anushakti Nagar,4.1,15.0,Cafe,Cafe
ChIJZxtkKjTF5zsRP0uYDLkHJk4,Shree Siddhivinayak Enterprises,Anushakti Nagar,,,Cafe,Cafe
ChIJ7daIjzbH5zsRqM2aed1G9xM,Pathan'S CoffeeCorner,Anushakti Nagar,5.0,4.0,Cafe,Cafe
ChIJv8rTfADF5zsRWJ6HnfYuBAM,"C-22, Sanchi",Anushakti Nagar,,,"Cafe, Coffee, Food Store",Cafe
ChIJNxQ6t9jF5zsRIyHzh44ZaTo,Paresh Snacks And Tea,Anushakti Nagar,,,"Restaurant, Takeaway",Restaurant (General)
ChIJU-9__xHF5zsRZvuzv_7MLbc,Hill Top Hot Dog,Anushakti Nagar,5.0,2.0,"American Restaurant, Restaurant, Takeaway",Restaurant (General)
ChIJqZB2MXPG5zsR9xMEvPiD8G8,Al Madina Caterers 🍴,Anushakti Nagar,4.1,8.0,"Indian, Restaurant, Takeaway",Indian
ChIJ67N3MO_H5zsRwvDRHl5G-qY,Oyeesnacks,Anushakti Nagar,,,"Restaurant, Takeaway",Restaurant (General)
ChIJ0dTmYnHG5zsRyay_cSjltiQ,Aai Ekvira Fast Food Corner,Anushakti Nagar,,,"Restaurant, Takeaway",Restaurant (General)
ChIJy0XSdw_H5zsRs7h67MbYbJM,Friends Fries,Anushakti Nagar,,,"Restaurant, Takeaway",Restaurant (General)
ChIJnezZg1LH5zsRvuP9F2Gycvs,The Parantha Lounge,Anushakti Nagar,,,"Restaurant, Takeaway",Restaurant (General)
ChIJ-UQvyI3H5zsRiUYeNIB7U8k,Latika's Yummy Cakes,Anushakti Nagar,4.6,20.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJW4zNKJm55zsR7hY0pikv6tg,Grangs Kitchen,Anushakti Nagar,5.0,52.0,"Bakery, Confectionery, Dessert, Food Store",Bakery
ChIJa8QH2sbH5zsRcfrrDKG3MUA,Rashna's Belamour,Anushakti Nagar,5.0,28.0,"Bakery, Food Store",Bakery
ChIJO2crDt7F5zsRTdNUGZmg1vc,Passsionbakerynchocos(Passionbakerynchocos),Anushakti Nagar,4.8,176.0,"Bakery, Food Store",Bakery
ChIJv1h5-sPF5zsRGSsC5JSj8Wg,Deeptizcakestudio,Anushakti Nagar,5.0,31.0,"Bakery, Food Store",Bakery
ChIJEwri5mHH5zsRQqanXZQcixg,Silo Boulangerie,Anushakti Nagar,4.9,91.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJKdbxagDH5zsRJwmVv5BSFQM,Madhuram Mithaiwala,Anushakti Nagar,5.0,3.0,"Bakery, Candy Store, Confectionery, Food Store",Bakery
ChIJbRjDOADH5zsRcy0uy7iKkFI,Indira nagar 30feet road near Ganesh Mandir gali no 3,Anushakti Nagar,4.0,1.0,"Bakery, Food Store",Bakery
ChIJExjCxnDG5zsRZ5ElEsjkv2g,The Cake Corner,Anushakti Nagar,3.9,31.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJ55xuOgC35zsRkzqHcg-2Z-4,Sai Dariya Dhaba,Ins Hamla,4.2,26.0,"Asian Restaurant, Restaurant",Restaurant (General)
